"year","month","pi","ts","time"
1820,10,1,1820.79,"1820-10-15 00:00:00"
1820,11,-1,1820.88,"1820-11-15 00:00:00"
1820,12,-1,1820.96,"1820-12-15 00:00:00"
1821,1,0,1821.04,"1821-1-15 00:00:00"
1821,3,1,1821.21,"1821-3-15 00:00:00"
1821,4,0,1821.29,"1821-4-15 00:00:00"
1821,5,2,1821.38,"1821-5-15 00:00:00"
1821,7,1,1821.54,"1821-7-15 00:00:00"
1821,8,1,1821.62,"1821-8-15 00:00:00"
1821,9,0,1821.71,"1821-9-15 00:00:00"
1821,11,0,1821.88,"1821-11-15 00:00:00"
1821,12,1,1821.96,"1821-12-15 00:00:00"
1822,1,0,1822.04,"1822-1-15 00:00:00"
1822,3,0,1822.21,"1822-3-15 00:00:00"
1822,4,-2,1822.29,"1822-4-15 00:00:00"
1822,6,-3,1822.46,"1822-6-15 00:00:00"
1822,7,0,1822.54,"1822-7-15 00:00:00"
1822,8,0,1822.62,"1822-8-15 00:00:00"
1822,9,0,1822.71,"1822-9-15 00:00:00"
1822,10,-1,1822.79,"1822-10-15 00:00:00"
1822,11,0,1822.88,"1822-11-15 00:00:00"
1822,12,-2,1822.96,"1822-12-15 00:00:00"
1823,1,-1,1823.04,"1823-1-15 00:00:00"
1823,2,1,1823.12,"1823-2-15 00:00:00"
1823,3,0,1823.21,"1823-3-15 00:00:00"
1823,4,-1,1823.29,"1823-4-15 00:00:00"
1823,5,-1,1823.38,"1823-5-15 00:00:00"
1823,6,0,1823.46,"1823-6-15 00:00:00"
1823,7,0,1823.54,"1823-7-15 00:00:00"
1823,8,-1,1823.62,"1823-8-15 00:00:00"
1823,10,0,1823.79,"1823-10-15 00:00:00"
1823,11,-1,1823.88,"1823-11-15 00:00:00"
1823,12,0,1823.96,"1823-12-15 00:00:00"
1824,1,-1,1824.04,"1824-1-15 00:00:00"
1824,3,0,1824.21,"1824-3-15 00:00:00"
1824,4,0,1824.29,"1824-4-15 00:00:00"
1824,6,0,1824.46,"1824-6-15 00:00:00"
1824,7,0,1824.54,"1824-7-15 00:00:00"
1824,8,0,1824.62,"1824-8-15 00:00:00"
1824,10,3,1824.79,"1824-10-15 00:00:00"
1824,11,3,1824.88,"1824-11-15 00:00:00"
1824,12,0,1824.96,"1824-12-15 00:00:00"
1825,2,-1,1825.12,"1825-2-15 00:00:00"
1825,3,-1,1825.21,"1825-3-15 00:00:00"
1825,4,-1,1825.29,"1825-4-15 00:00:00"
1825,5,0,1825.38,"1825-5-15 00:00:00"
1825,6,0,1825.46,"1825-6-15 00:00:00"
1825,7,-3,1825.54,"1825-7-15 00:00:00"
1825,8,1,1825.62,"1825-8-15 00:00:00"
1825,9,1,1825.71,"1825-9-15 00:00:00"
1825,10,0,1825.79,"1825-10-15 00:00:00"
1825,11,2,1825.88,"1825-11-15 00:00:00"
1825,12,0,1825.96,"1825-12-15 00:00:00"
1826,1,-3,1826.04,"1826-1-15 00:00:00"
1826,2,0,1826.12,"1826-2-15 00:00:00"
1826,3,-1,1826.21,"1826-3-15 00:00:00"
1826,4,0,1826.29,"1826-4-15 00:00:00"
1826,6,-1,1826.46,"1826-6-15 00:00:00"
1826,7,1,1826.54,"1826-7-15 00:00:00"
1826,8,0,1826.62,"1826-8-15 00:00:00"
1826,9,0,1826.71,"1826-9-15 00:00:00"
1826,10,0,1826.79,"1826-10-15 00:00:00"
1826,11,0,1826.88,"1826-11-15 00:00:00"
1826,12,0,1826.96,"1826-12-15 00:00:00"
1827,1,3,1827.04,"1827-1-15 00:00:00"
1827,2,-1,1827.12,"1827-2-15 00:00:00"
1827,3,3,1827.21,"1827-3-15 00:00:00"
1827,5,1,1827.38,"1827-5-15 00:00:00"
1827,6,1,1827.46,"1827-6-15 00:00:00"
1827,7,-2,1827.54,"1827-7-15 00:00:00"
1827,9,0,1827.71,"1827-9-15 00:00:00"
1827,11,2,1827.88,"1827-11-15 00:00:00"
1828,1,1,1828.04,"1828-1-15 00:00:00"
1828,2,0,1828.12,"1828-2-15 00:00:00"
1828,3,2,1828.21,"1828-3-15 00:00:00"
1828,4,0,1828.29,"1828-4-15 00:00:00"
1828,5,-1,1828.38,"1828-5-15 00:00:00"
1828,6,-1,1828.46,"1828-6-15 00:00:00"
1828,7,1,1828.54,"1828-7-15 00:00:00"
1828,9,0,1828.71,"1828-9-15 00:00:00"
1828,10,0,1828.79,"1828-10-15 00:00:00"
1828,11,-1,1828.88,"1828-11-15 00:00:00"
1829,1,0,1829.04,"1829-1-15 00:00:00"
1829,2,-1,1829.12,"1829-2-15 00:00:00"
1829,3,0,1829.21,"1829-3-15 00:00:00"
1829,5,-1,1829.38,"1829-5-15 00:00:00"
1829,6,0,1829.46,"1829-6-15 00:00:00"
1829,7,2,1829.54,"1829-7-15 00:00:00"
1829,8,1,1829.62,"1829-8-15 00:00:00"
1829,10,0,1829.79,"1829-10-15 00:00:00"
1829,11,1,1829.88,"1829-11-15 00:00:00"
1829,12,-1,1829.96,"1829-12-15 00:00:00"
1830,1,-2,1830.04,"1830-1-15 00:00:00"
1830,2,0,1830.12,"1830-2-15 00:00:00"
1830,3,-1,1830.21,"1830-3-15 00:00:00"
1830,4,3,1830.29,"1830-4-15 00:00:00"
1830,6,2,1830.46,"1830-6-15 00:00:00"
1830,7,1,1830.54,"1830-7-15 00:00:00"
1830,8,1,1830.62,"1830-8-15 00:00:00"
1830,9,2,1830.71,"1830-9-15 00:00:00"
1830,10,0,1830.79,"1830-10-15 00:00:00"
1830,11,0,1830.88,"1830-11-15 00:00:00"
1831,2,0,1831.12,"1831-2-15 00:00:00"
1831,3,3,1831.21,"1831-3-15 00:00:00"
1831,4,3,1831.29,"1831-4-15 00:00:00"
1831,5,1,1831.38,"1831-5-15 00:00:00"
1831,6,2,1831.46,"1831-6-15 00:00:00"
1831,7,1,1831.54,"1831-7-15 00:00:00"
1831,8,2,1831.62,"1831-8-15 00:00:00"
1831,10,-2,1831.79,"1831-10-15 00:00:00"
1831,11,3,1831.88,"1831-11-15 00:00:00"
1831,12,0,1831.96,"1831-12-15 00:00:00"
1832,1,-1,1832.04,"1832-1-15 00:00:00"
1832,2,-2,1832.12,"1832-2-15 00:00:00"
1832,3,0,1832.21,"1832-3-15 00:00:00"
1832,4,-2,1832.29,"1832-4-15 00:00:00"
1832,6,0,1832.46,"1832-6-15 00:00:00"
1832,7,-1,1832.54,"1832-7-15 00:00:00"
1832,8,-1,1832.62,"1832-8-15 00:00:00"
1832,10,0,1832.79,"1832-10-15 00:00:00"
1832,11,1,1832.88,"1832-11-15 00:00:00"
1832,12,0,1832.96,"1832-12-15 00:00:00"
1833,2,0,1833.12,"1833-2-15 00:00:00"
1833,3,0,1833.21,"1833-3-15 00:00:00"
1833,4,2,1833.29,"1833-4-15 00:00:00"
1833,5,-3,1833.38,"1833-5-15 00:00:00"
1833,6,-1,1833.46,"1833-6-15 00:00:00"
1833,7,2,1833.54,"1833-7-15 00:00:00"
1833,8,0,1833.62,"1833-8-15 00:00:00"
1833,9,0,1833.71,"1833-9-15 00:00:00"
1833,10,0,1833.79,"1833-10-15 00:00:00"
1833,11,0,1833.88,"1833-11-15 00:00:00"
1833,12,3,1833.96,"1833-12-15 00:00:00"
1834,1,2,1834.04,"1834-1-15 00:00:00"
1834,3,-1,1834.21,"1834-3-15 00:00:00"
1834,4,-2,1834.29,"1834-4-15 00:00:00"
1834,5,-2,1834.38,"1834-5-15 00:00:00"
1834,7,-1,1834.54,"1834-7-15 00:00:00"
1834,8,-2,1834.62,"1834-8-15 00:00:00"
1834,9,-2,1834.71,"1834-9-15 00:00:00"
1834,10,1,1834.79,"1834-10-15 00:00:00"
1834,11,-2,1834.88,"1834-11-15 00:00:00"
1834,12,0,1834.96,"1834-12-15 00:00:00"
1835,1,0,1835.04,"1835-1-15 00:00:00"
1835,5,-1,1835.38,"1835-5-15 00:00:00"
1835,6,-3,1835.46,"1835-6-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,7,-2,1835.54,"1835-7-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,8,-1,1835.62,"1835-8-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,9,-1,1835.71,"1835-9-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,10,3,1835.79,"1835-10-15 00:00:00"
1835,11,0,1835.88,"1835-11-15 00:00:00"
1835,12,-1,1835.96,"1835-12-15 00:00:00"
1836,1,1,1836.04,"1836-1-15 00:00:00"
1836,2,0,1836.12,"1836-2-15 00:00:00"
1836,3,1,1836.21,"1836-3-15 00:00:00"
1836,4,0,1836.29,"1836-4-15 00:00:00"
1836,5,0,1836.38,"1836-5-15 00:00:00"
1836,6,-1,1836.46,"1836-6-15 00:00:00"
1836,7,-2,1836.54,"1836-7-15 00:00:00"
1836,8,-1,1836.62,"1836-8-15 00:00:00"
1836,9,1,1836.71,"1836-9-15 00:00:00"
1836,10,0,1836.79,"1836-10-15 00:00:00"
1836,11,3,1836.88,"1836-11-15 00:00:00"
1836,12,2,1836.96,"1836-12-15 00:00:00"
1837,1,-1,1837.04,"1837-1-15 00:00:00"
1837,3,2,1837.21,"1837-3-15 00:00:00"
1837,4,2,1837.29,"1837-4-15 00:00:00"
1837,5,1,1837.38,"1837-5-15 00:00:00"
1837,6,2,1837.46,"1837-6-15 00:00:00"
1837,7,2,1837.54,"1837-7-15 00:00:00"
1837,8,1,1837.62,"1837-8-15 00:00:00"
1837,9,1,1837.71,"1837-9-15 00:00:00"
1837,11,2,1837.88,"1837-11-15 00:00:00"
1837,12,0,1837.96,"1837-12-15 00:00:00"
1838,1,-2,1838.04,"1838-1-15 00:00:00"
1838,2,0,1838.12,"1838-2-15 00:00:00"
1838,3,0,1838.21,"1838-3-15 00:00:00"
1838,4,-2,1838.29,"1838-4-15 00:00:00"
1838,5,2,1838.38,"1838-5-15 00:00:00"
1838,7,-1,1838.54,"1838-7-15 00:00:00"
1838,8,0,1838.62,"1838-8-15 00:00:00"
1838,10,0,1838.79,"1838-10-15 00:00:00"
1838,11,2,1838.88,"1838-11-15 00:00:00"
1838,12,-1,1838.96,"1838-12-15 00:00:00"
1839,2,0,1839.12,"1839-2-15 00:00:00"
1839,4,-1,1839.29,"1839-4-15 00:00:00"
1839,6,-2,1839.46,"1839-6-15 00:00:00"
1839,7,0,1839.54,"1839-7-15 00:00:00"
1839,8,0,1839.62,"1839-8-15 00:00:00"
1839,9,0,1839.71,"1839-9-15 00:00:00"
1839,10,0,1839.79,"1839-10-15 00:00:00"
1839,11,-1,1839.88,"1839-11-15 00:00:00"
1839,12,3,1839.96,"1839-12-15 00:00:00"
1840,2,-1,1840.12,"1840-2-15 00:00:00"
1840,3,-1,1840.21,"1840-3-15 00:00:00"
1840,4,-3,1840.29,"1840-4-15 00:00:00"
1840,5,0,1840.38,"1840-5-15 00:00:00"
1840,6,-1,1840.46,"1840-6-15 00:00:00"
1840,7,0,1840.54,"1840-7-15 00:00:00"
1840,8,1,1840.62,"1840-8-15 00:00:00"
1840,11,1,1840.88,"1840-11-15 00:00:00"
1840,12,-2,1840.96,"1840-12-15 00:00:00"
1841,1,1,1841.04,"1841-1-15 00:00:00"
1841,2,-2,1841.12,"1841-2-15 00:00:00"
1841,3,-1,1841.21,"1841-3-15 00:00:00"
1841,4,-2,1841.29,"1841-4-15 00:00:00"
1841,6,2,1841.46,"1841-6-15 00:00:00"
1841,7,0,1841.54,"1841-7-15 00:00:00"
1841,8,-1,1841.62,"1841-8-15 00:00:00"
1841,9,1,1841.71,"1841-9-15 00:00:00"
1841,10,3,1841.79,"1841-10-15 00:00:00"
1841,11,0,1841.88,"1841-11-15 00:00:00"
1841,12,0,1841.96,"1841-12-15 00:00:00"
1842,1,-2,1842.04,"1842-1-15 00:00:00"
1842,2,-3,1842.12,"1842-2-15 00:00:00"
1842,3,2,1842.21,"1842-3-15 00:00:00"
1842,4,-1,1842.29,"1842-4-15 00:00:00"
1842,5,-3,1842.38,"1842-5-15 00:00:00"
1842,6,-3,1842.46,"1842-6-15 00:00:00"
1842,7,-1,1842.54,"1842-7-15 00:00:00"
1842,8,-3,1842.62,"1842-8-15 00:00:00"
1842,9,0,1842.71,"1842-9-15 00:00:00"
1842,10,0,1842.79,"1842-10-15 00:00:00"
1842,11,1,1842.88,"1842-11-15 00:00:00"
1842,12,-1,1842.96,"1842-12-15 00:00:00"
1843,1,3,1843.04,"1843-1-15 00:00:00"
1843,4,2,1843.29,"1843-4-15 00:00:00"
1843,5,2,1843.38,"1843-5-15 00:00:00"
1843,6,0,1843.46,"1843-6-15 00:00:00"
1843,7,0,1843.54,"1843-7-15 00:00:00"
1843,8,0,1843.62,"1843-8-15 00:00:00"
1843,9,-1,1843.71,"1843-9-15 00:00:00"
1843,10,3,1843.79,"1843-10-15 00:00:00"
1843,12,-1,1843.96,"1843-12-15 00:00:00"
1844,1,0,1844.04,"1844-1-15 00:00:00"
1844,2,2,1844.12,"1844-2-15 00:00:00"
1844,4,-2,1844.29,"1844-4-15 00:00:00"
1844,5,0,1844.38,"1844-5-15 00:00:00"
1844,6,-2,1844.46,"1844-6-15 00:00:00"
1844,8,0,1844.62,"1844-8-15 00:00:00"
1844,9,0,1844.71,"1844-9-15 00:00:00"
1844,10,1,1844.79,"1844-10-15 00:00:00"
1844,11,0,1844.88,"1844-11-15 00:00:00"
1844,12,-1,1844.96,"1844-12-15 00:00:00"
1845,1,-2,1845.04,"1845-1-15 00:00:00"
1845,2,0,1845.12,"1845-2-15 00:00:00"
1845,3,1,1845.21,"1845-3-15 00:00:00"
1845,4,0,1845.29,"1845-4-15 00:00:00"
1845,5,1,1845.38,"1845-5-15 00:00:00"
1845,6,2,1845.46,"1845-6-15 00:00:00"
1845,7,1,1845.54,"1845-7-15 00:00:00"
1845,8,0,1845.62,"1845-8-15 00:00:00"
1845,9,2,1845.71,"1845-9-15 00:00:00"
1845,10,0,1845.79,"1845-10-15 00:00:00"
1845,12,3,1845.96,"1845-12-15 00:00:00"
1846,1,0,1846.04,"1846-1-15 00:00:00"
1846,2,1,1846.12,"1846-2-15 00:00:00"
1846,3,2,1846.21,"1846-3-15 00:00:00"
1846,4,2,1846.29,"1846-4-15 00:00:00"
1846,5,0,1846.38,"1846-5-15 00:00:00"
1846,6,-3,1846.46,"1846-6-15 00:00:00"
1846,7,-1,1846.54,"1846-7-15 00:00:00"
1846,9,-1,1846.71,"1846-9-15 00:00:00"
1846,10,1,1846.79,"1846-10-15 00:00:00"
1846,11,0,1846.88,"1846-11-15 00:00:00"
1847,1,0,1847.04,"1847-1-15 00:00:00"
1847,2,0,1847.12,"1847-2-15 00:00:00"
1847,3,-1,1847.21,"1847-3-15 00:00:00"
1847,5,-1,1847.38,"1847-5-15 00:00:00"
1847,6,-1,1847.46,"1847-6-15 00:00:00"
1847,7,0,1847.54,"1847-7-15 00:00:00"
1847,8,3,1847.62,"1847-8-15 00:00:00"
1847,9,0,1847.71,"1847-9-15 00:00:00"
1847,10,0,1847.79,"1847-10-15 00:00:00"
1847,11,-2,1847.88,"1847-11-15 00:00:00"
1847,12,-1,1847.96,"1847-12-15 00:00:00"
1848,1,-3,1848.04,"1848-1-15 00:00:00"
1848,2,1,1848.12,"1848-2-15 00:00:00"
1848,3,3,1848.21,"1848-3-15 00:00:00"
1848,4,1,1848.29,"1848-4-15 00:00:00"
1848,5,-3,1848.38,"1848-5-15 00:00:00"
1848,6,0,1848.46,"1848-6-15 00:00:00"
1848,7,1,1848.54,"1848-7-15 00:00:00"
1848,9,0,1848.71,"1848-9-15 00:00:00"
1848,10,1,1848.79,"1848-10-15 00:00:00"
1848,12,-2,1848.96,"1848-12-15 00:00:00"
1849,1,0,1849.04,"1849-1-15 00:00:00"
1849,2,-1,1849.12,"1849-2-15 00:00:00"
1849,3,0,1849.21,"1849-3-15 00:00:00"
1849,5,0,1849.38,"1849-5-15 00:00:00"
1849,6,-1,1849.46,"1849-6-15 00:00:00"
1849,7,2,1849.54,"1849-7-15 00:00:00"
1849,8,1,1849.62,"1849-8-15 00:00:00"
1849,9,-1,1849.71,"1849-9-15 00:00:00"
1849,10,2,1849.79,"1849-10-15 00:00:00"
1849,11,0,1849.88,"1849-11-15 00:00:00"
1850,1,0,1850.04,"1850-1-15 00:00:00"
1850,2,1,1850.12,"1850-2-15 00:00:00"
1850,3,-2,1850.21,"1850-3-15 00:00:00"
1850,4,1,1850.29,"1850-4-15 00:00:00"
1850,5,-1,1850.38,"1850-5-15 00:00:00"
1850,6,-1,1850.46,"1850-6-15 00:00:00"
1850,7,0,1850.54,"1850-7-15 00:00:00"
1850,8,1,1850.62,"1850-8-15 00:00:00"
1850,9,-1,1850.71,"1850-9-15 00:00:00"
1850,10,1,1850.79,"1850-10-15 00:00:00"
1850,11,0,1850.88,"1850-11-15 00:00:00"
1850,12,0,1850.96,"1850-12-15 00:00:00"
1851,1,-2,1851.04,"1851-1-15 00:00:00"
1851,2,-1,1851.12,"1851-2-15 00:00:00"
1851,3,2,1851.21,"1851-3-15 00:00:00"
1851,4,2,1851.29,"1851-4-15 00:00:00"
1851,6,0,1851.46,"1851-6-15 00:00:00"
1851,7,3,1851.54,"1851-7-15 00:00:00"
1851,8,2,1851.62,"1851-8-15 00:00:00"
1851,9,3,1851.71,"1851-9-15 00:00:00"
1851,10,0,1851.79,"1851-10-15 00:00:00"
1851,11,-1,1851.88,"1851-11-15 00:00:00"
1851,12,-2,1851.96,"1851-12-15 00:00:00"
1852,3,-2,1852.21,"1852-3-15 00:00:00"
1852,4,-2,1852.29,"1852-4-15 00:00:00"
1852,5,0,1852.38,"1852-5-15 00:00:00"
1852,6,1,1852.46,"1852-6-15 00:00:00"
1852,7,-2,1852.54,"1852-7-15 00:00:00"
1852,8,3,1852.62,"1852-8-15 00:00:00"
1852,10,0,1852.79,"1852-10-15 00:00:00"
1852,11,0,1852.88,"1852-11-15 00:00:00"
1852,12,-1,1852.96,"1852-12-15 00:00:00"
1853,1,1,1853.04,"1853-1-15 00:00:00"
1853,2,-1,1853.12,"1853-2-15 00:00:00"
1853,3,-1,1853.21,"1853-3-15 00:00:00"
1853,4,3,1853.29,"1853-4-15 00:00:00"
1853,5,2,1853.38,"1853-5-15 00:00:00"
1853,6,2,1853.46,"1853-6-15 00:00:00"
1853,7,0,1853.54,"1853-7-15 00:00:00"
1853,8,-1,1853.62,"1853-8-15 00:00:00"
1853,9,0,1853.71,"1853-9-15 00:00:00"
1853,10,0,1853.79,"1853-10-15 00:00:00"
1853,11,-2,1853.88,"1853-11-15 00:00:00"
1853,12,-1,1853.96,"1853-12-15 00:00:00"
1854,2,0,1854.12,"1854-2-15 00:00:00"
1854,3,-2,1854.21,"1854-3-15 00:00:00"
1854,4,0,1854.29,"1854-4-15 00:00:00"
1854,5,0,1854.38,"1854-5-15 00:00:00"
1854,6,1,1854.46,"1854-6-15 00:00:00"
1854,7,1,1854.54,"1854-7-15 00:00:00"
1854,8,0,1854.62,"1854-8-15 00:00:00"
1854,10,3,1854.79,"1854-10-15 00:00:00"
1854,11,0,1854.88,"1854-11-15 00:00:00"
1854,12,2,1854.96,"1854-12-15 00:00:00"
1855,2,1,1855.12,"1855-2-15 00:00:00"
1855,3,0,1855.21,"1855-3-15 00:00:00"
1855,4,0,1855.29,"1855-4-15 00:00:00"
1855,6,0,1855.46,"1855-6-15 00:00:00"
1855,7,1,1855.54,"1855-7-15 00:00:00"
1855,8,0,1855.62,"1855-8-15 00:00:00"
1855,9,-2,1855.71,"1855-9-15 00:00:00"
1855,10,1,1855.79,"1855-10-15 00:00:00"
1855,11,-1,1855.88,"1855-11-15 00:00:00"
1855,12,-1,1855.96,"1855-12-15 00:00:00"
1856,2,-2,1856.12,"1856-2-15 00:00:00"
1856,3,-2,1856.21,"1856-3-15 00:00:00"
1856,6,1,1856.46,"1856-6-15 00:00:00"
1856,7,0,1856.54,"1856-7-15 00:00:00"
1856,8,0,1856.62,"1856-8-15 00:00:00"
1856,10,-1,1856.79,"1856-10-15 00:00:00"
1856,11,1,1856.88,"1856-11-15 00:00:00"
1856,12,0,1856.96,"1856-12-15 00:00:00"
1857,1,-1,1857.04,"1857-1-15 00:00:00"
1857,2,-3,1857.12,"1857-2-15 00:00:00"
1857,3,-1,1857.21,"1857-3-15 00:00:00"
1857,4,0,1857.29,"1857-4-15 00:00:00"
1857,6,-2,1857.46,"1857-6-15 00:00:00"
1857,7,-2,1857.54,"1857-7-15 00:00:00"
1857,8,0,1857.62,"1857-8-15 00:00:00"
1857,10,0,1857.79,"1857-10-15 00:00:00"
1857,11,-1,1857.88,"1857-11-15 00:00:00"
1857,12,-2,1857.96,"1857-12-15 00:00:00"
1858,2,-2,1858.12,"1858-2-15 00:00:00"
1858,3,-1,1858.21,"1858-3-15 00:00:00"
1858,4,0,1858.29,"1858-4-15 00:00:00"
1858,5,0,1858.38,"1858-5-15 00:00:00"
1858,6,-3,1858.46,"1858-6-15 00:00:00"
1858,7,0,1858.54,"1858-7-15 00:00:00"
1858,8,0,1858.62,"1858-8-15 00:00:00"
1858,10,0,1858.79,"1858-10-15 00:00:00"
1858,11,0,1858.88,"1858-11-15 00:00:00"
1859,1,-2,1859.04,"1859-1-15 00:00:00"
1859,2,-1,1859.12,"1859-2-15 00:00:00"
1859,3,-1,1859.21,"1859-3-15 00:00:00"
1859,4,2,1859.29,"1859-4-15 00:00:00"
1859,5,2,1859.38,"1859-5-15 00:00:00"
1859,6,0,1859.46,"1859-6-15 00:00:00"
1859,7,-3,1859.54,"1859-7-15 00:00:00"
1859,9,2,1859.71,"1859-9-15 00:00:00"
1859,10,0,1859.79,"1859-10-15 00:00:00"
1859,11,0,1859.88,"1859-11-15 00:00:00"
1860,1,2,1860.04,"1860-1-15 00:00:00"
1860,2,0,1860.12,"1860-2-15 00:00:00"
1860,3,1,1860.21,"1860-3-15 00:00:00"
1860,5,-1,1860.38,"1860-5-15 00:00:00"
1860,6,0,1860.46,"1860-6-15 00:00:00"
1860,7,-1,1860.54,"1860-7-15 00:00:00"
1860,8,1,1860.62,"1860-8-15 00:00:00"
1860,9,0,1860.71,"1860-9-15 00:00:00"
1860,10,1,1860.79,"1860-10-15 00:00:00"
1860,11,-1,1860.88,"1860-11-15 00:00:00"
1861,1,-1,1861.04,"1861-1-15 00:00:00"
1861,2,-2,1861.12,"1861-2-15 00:00:00"
1861,3,2,1861.21,"1861-3-15 00:00:00"
1861,5,-1,1861.38,"1861-5-15 00:00:00"
1861,6,0,1861.46,"1861-6-15 00:00:00"
1861,7,0,1861.54,"1861-7-15 00:00:00"
1861,9,1,1861.71,"1861-9-15 00:00:00"
1861,10,-2,1861.79,"1861-10-15 00:00:00"
1861,12,-1,1861.96,"1861-12-15 00:00:00"
1862,1,3,1862.04,"1862-1-15 00:00:00"
1862,2,-1,1862.12,"1862-2-15 00:00:00"
1862,3,0,1862.21,"1862-3-15 00:00:00"
1862,4,0,1862.29,"1862-4-15 00:00:00"
1862,5,0,1862.38,"1862-5-15 00:00:00"
1862,6,0,1862.46,"1862-6-15 00:00:00"
1862,7,0,1862.54,"1862-7-15 00:00:00"
1862,8,0,1862.62,"1862-8-15 00:00:00"
1862,9,0,1862.71,"1862-9-15 00:00:00"
1862,10,1,1862.79,"1862-10-15 00:00:00"
1862,11,-1,1862.88,"1862-11-15 00:00:00"
1863,1,0,1863.04,"1863-1-15 00:00:00"
1863,2,-2,1863.12,"1863-2-15 00:00:00"
1863,3,0,1863.21,"1863-3-15 00:00:00"
1863,4,-1,1863.29,"1863-4-15 00:00:00"
1863,5,-1,1863.38,"1863-5-15 00:00:00"
1863,7,-3,1863.54,"1863-7-15 00:00:00"
1863,8,-2,1863.62,"1863-8-15 00:00:00"
1863,9,2,1863.71,"1863-9-15 00:00:00"
1863,11,-1,1863.88,"1863-11-15 00:00:00"
1863,12,0,1863.96,"1863-12-15 00:00:00"
1864,3,0,1864.21,"1864-3-15 00:00:00"
1864,5,-1,1864.38,"1864-5-15 00:00:00"
1864,7,-2,1864.54,"1864-7-15 00:00:00"
1864,8,-1,1864.62,"1864-8-15 00:00:00"
1864,9,0,1864.71,"1864-9-15 00:00:00"
1864,10,-1,1864.79,"1864-10-15 00:00:00"
1864,11,0,1864.88,"1864-11-15 00:00:00"
1864,12,-3,1864.96,"1864-12-15 00:00:00"
1865,1,0,1865.04,"1865-1-15 00:00:00"
1865,3,0,1865.21,"1865-3-15 00:00:00"
1865,4,-3,1865.29,"1865-4-15 00:00:00"
1865,5,0,1865.38,"1865-5-15 00:00:00"
1865,6,-2,1865.46,"1865-6-15 00:00:00"
1865,7,0,1865.54,"1865-7-15 00:00:00"
1865,9,-3,1865.71,"1865-9-15 00:00:00"
1865,10,1,1865.79,"1865-10-15 00:00:00"
1865,11,0,1865.88,"1865-11-15 00:00:00"
1865,12,-3,1865.96,"1865-12-15 00:00:00"
1866,1,0,1866.04,"1866-1-15 00:00:00"
1866,2,1,1866.12,"1866-2-15 00:00:00"
1866,3,1,1866.21,"1866-3-15 00:00:00"
1866,4,0,1866.29,"1866-4-15 00:00:00"
1866,5,0,1866.38,"1866-5-15 00:00:00"
1866,6,-1,1866.46,"1866-6-15 00:00:00"
1866,8,2,1866.62,"1866-8-15 00:00:00"
1866,9,0,1866.71,"1866-9-15 00:00:00"
1866,10,-2,1866.79,"1866-10-15 00:00:00"
1866,11,0,1866.88,"1866-11-15 00:00:00"
1866,12,1,1866.96,"1866-12-15 00:00:00"
1867,1,3,1867.04,"1867-1-15 00:00:00"
1867,2,1,1867.12,"1867-2-15 00:00:00"
1867,4,3,1867.29,"1867-4-15 00:00:00"
1867,5,0,1867.38,"1867-5-15 00:00:00"
1867,6,2,1867.46,"1867-6-15 00:00:00"
1867,8,-2,1867.62,"1867-8-15 00:00:00"
1867,9,-1,1867.71,"1867-9-15 00:00:00"
1867,10,1,1867.79,"1867-10-15 00:00:00"
1867,12,0,1867.96,"1867-12-15 00:00:00"
1868,1,0,1868.04,"1868-1-15 00:00:00"
